,Item,Receipts,Inv_Adj,Aftr_adj_Qty,Cost,Sales_Qty,year,month
19416,Novation Launchkey 49 [MK3] (B-Stock),0.0,2.0,2.0,313.48,0.0,2021,2
19417,PreSonus HP60 (b-stock),0.0,1.0,1.0,227.0,0.0,2021,2
19418,PreSonus Temblor T8 (b-stock),0.0,1.0,1.0,198.0,0.0,2021,2
19419,Presonus Eris E66,4.0,0.0,4.0,744.0,0.0,2021,2
19420,Presonus Studio Channel (B-Stock),0.0,1.0,1.0,195.3,0.0,2021,2
19421,RELOOP NEON (B-Stock),0.0,1.0,1.0,97.42,0.0,2021,2
19422,RFS CLAMP-12,30.0,0.0,30.0,510.30000000000007,0.0,2021,2
19423,RFS CLAMP-158,30.0,0.0,30.0,359.1,0.0,2021,2
19424,RFS GKFORM60-78,20.0,0.0,20.0,234.8,0.0,2021,2
19425,RFS NM-LCF12-D01,25.0,0.0,25.0,320.75,0.0,2021,2
19426,RFS RMA-CI,50.0,0.0,50.0,488.5,0.0,2021,2
19427,RODE DS1,30.0,0.0,30.0,517.1999999999999,0.0,2021,2
19428,RODE Lav-Headset (Medium),12.0,0.0,12.0,192.0,0.0,2021,2
19429,RODE Lavalier GO,50.0,0.0,50.0,2250.0,0.0,2021,2
19430,RODE Lavalier GO White,60.0,0.0,60.0,2700.0,0.0,2021,2
19431,RODE M5-MP,0.0,0.0,0.0,0.0,1.0,2021,2
19432,RODE NT1-A,50.0,0.0,50.0,9150.0,0.0,2021,2
19433,RODE RODECaster Pro,0.0,0.0,0.0,0.0,2.0,2021,2
19434,RODE Wireless GO,80.0,0.0,80.0,11120.0,0.0,2021,2
19435,Rapco SSAV-MIC-03,0.0,0.0,0.0,0.0,2.0,2021,2
19436,Rapco SSAV-MIC-20,0.0,0.0,0.0,0.0,2.0,2021,2
19437,Rode Complete Studio Kit (b-stock),0.0,2.0,2.0,506.0,0.0,2021,2
19438,Rode NT1-A (B-Stock),0.0,2.0,2.0,366.0,0.0,2021,2
19439,SanDisk 32GB micro SD Card w/ Adapter,0.0,0.0,0.0,0.0,2.0,2021,2
19440,Sennheiser IE 400 PRO Smoky Black b-stock,0.0,1.0,1.0,226.8,0.0,2021,2
19441,Yellowtec YT3245,0.0,0.0,0.0,0.0,2.0,2021,2
19442,Yellowtec YT3272,0.0,0.0,0.0,0.0,1.0,2021,2
19443,Yellowtec YT3630,0.0,0.0,0.0,0.0,3.0,2021,2
19444,Yellowtec YT3640,0.0,0.0,0.0,0.0,2.0,2021,2
19445,Zoom G1X FOUR (b-stock),0.0,1.0,1.0,81.62,0.0,2021,2
19446,Zoom ZDM-1 Podcast Mic Pack,0.0,0.0,0.0,0.0,4.0,2021,2
19447,Audio-Technica AT2020USB+ (FBA),1.0,0.0,1.0,185.3,0.0,2021,2
19448,Focusrite Scarlett 2i2 3G (FBA),3.0,0.0,3.0,2086.02,0.0,2021,2
19449,KRK 12S2-NA,1.0,0.0,1.0,880.0,0.0,2021,2
19450,Focusrite Scarlett 2i2 3G (FBA),1.0,0.0,1.0,231.78,0.0,2021,2
19451,4240026000,0.0,0.0,0.0,0.0,5.0,2021,3
19452,5590053000,0.0,0.0,0.0,0.0,5.0,2021,3
19453,AKG C214,0.0,0.0,0.0,0.0,3.0,2021,3
19454,Andrew 204679A-9,0.0,0.0,0.0,0.0,1.0,2021,3
19455,Andrew 223700-724,0.0,0.0,0.0,0.0,2.0,2021,3
19456,Audio-Technica AT2020,0.0,0.0,0.0,0.0,3.0,2021,3
19457,Audio-Technica AT2020USB+,0.0,0.0,0.0,0.0,1.0,2021,3
19458,Behringer XR12,1.0,0.0,1.0,559.98,0.0,2021,3
19459,Behringer XR12 (b-stock),0.0,1.0,1.0,279.99,0.0,2021,3
19460,Cisco WS-C3560CX-12TC-S,1.0,0.0,1.0,0.0,0.0,2021,3
19461,DJI Mavic Miniavic Mini 360° Propeller Guard,0.0,0.0,0.0,0.0,1.0,2021,3
19462,Dbx 286s,1.0,0.0,1.0,295.5,0.0,2021,3
19463,Dbx 286s (B-Stock),0.0,1.0,1.0,154.58,0.0,2021,3
19464,Electro-Voice 635A,1.0,0.0,1.0,179.98,0.0,2021,3
19465,Focusrite Scarlett 2i2 3G,0.0,0.0,0.0,0.0,2.0,2021,3
19466,Focusrite Scarlett 2i2 Studio 3G,0.0,0.0,0.0,0.0,2.0,2021,3
19467,Focusrite Scarlett 2i2 Studio 3G (FBA),1.0,0.0,1.0,179.6,0.0,2021,3
19468,Focusrite Scarlett 4i4 3G (FBA),1.0,0.0,1.0,0.0,0.0,2021,3
19469,Focusrite Scarlett OctoPre Dynamic (FBA),1.0,0.0,1.0,0.0,0.0,2021,3
19470,Focusrite Scarlett Solo 3G,0.0,0.0,0.0,0.0,8.0,2021,3
19471,Focusrite Scarlett Solo Studio 3G,1.0,0.0,1.0,320.48,5.0,2021,3
19472,Focusrite Scarlett Solo Studio 3G (B-Stock),0.0,1.0,1.0,156.74,0.0,2021,3
19473,Frameworks GFWMICBCBM2000,0.0,0.0,0.0,0.0,5.0,2021,3
19474,GatesAir HARFAX3KINT,1.0,0.0,1.0,10475.0,0.0,2021,3
19475,Gator RI-POPFILTER,0.0,0.0,0.0,0.0,21.0,2021,3
19476,Jampro 078-50-002,0.0,0.0,0.0,0.0,1.0,2021,3
19477,Jampro 078-50-050,0.0,0.0,0.0,0.0,3.0,2021,3
19478,Jampro 078-50-100,0.0,0.0,0.0,0.0,2.0,2021,3
19479,Jampro 078-50-110,0.0,0.0,0.0,0.0,2.0,2021,3
19480,Jampro 078-50-336,0.0,0.0,0.0,0.0,1.0,2021,3
19481,Jampro 158-50-100,0.0,0.0,0.0,0.0,3.0,2021,3
19482,Jampro 158-50-325,0.0,0.0,0.0,0.0,1.0,2021,3
19483,Jampro Install,0.0,0.0,0.0,0.0,1.0,2021,3
19484,Jampro JMPC-4R,0.0,0.0,0.0,0.0,0.5,2021,3
19485,Kathrein MKPS-1 MOUNTING KIT,0.0,0.0,0.0,0.0,1.0,2021,3
19486,Nord AMS-NDRUM3P,1.0,0.0,1.0,912.0,0.0,2021,3
19487,On-Stage Stands DS7100B,0.0,0.0,0.0,0.0,2.0,2021,3
19488,PCM Cable PCM-KW-16,0.0,0.0,0.0,0.0,36.0,2021,3
19489,PCM Cable PCM-KW-17,0.0,0.0,0.0,0.0,10.0,2021,3
19490,RODE Lavalier GO White,2.0,0.0,2.0,360.0,0.0,2021,3
19491,RODE Lavalier GO White (B-Stock),0.0,1.0,1.0,40.5,0.0,2021,3
19492,RODE M5-MP,0.0,0.0,0.0,0.0,2.0,2021,3
19493,RODE MagClip GO,0.0,0.0,0.0,0.0,2.0,2021,3
19494,RODE PSA1,8.0,0.0,8.0,7012.320000000001,0.0,2021,3
19495,RODE PSA1 (B-Stock),0.0,1.0,1.0,50.71,0.0,2021,3
19496,RODE PSA1 (Used),0.0,1.0,1.0,39.71,0.0,2021,3
19497,RODE RODECaster Pro,0.0,0.0,0.0,0.0,4.0,2021,3
19498,RODE Wireless GO,1.0,0.0,1.0,278.0,0.0,2021,3
19499,RODE Wireless GO (B-Stock),0.0,1.0,1.0,125.1,0.0,2021,3
19500,RODE Wireless GO White (B-Stock),0.0,-1.0,-1.0,-125.1,0.0,2021,3
19501,Rapco SSAV-MIC-03,0.0,0.0,0.0,0.0,10.0,2021,3
19502,Rapco SSAV-MIC-20,0.0,0.0,0.0,0.0,10.0,2021,3
19503,SanDisk 32GB micro SD Card w/ Adapter,0.0,0.0,0.0,0.0,3.0,2021,3
19504,Tascam TH-02-B,0.0,0.0,0.0,0.0,1.0,2021,3
19505,Tripp Lite N252-024-6A,2.0,0.0,2.0,0.0,0.0,2021,3
19506,Yellowtec YT3245,0.0,0.0,0.0,0.0,1.0,2021,3
19507,Zoom P4,0.0,0.0,0.0,0.0,3.0,2021,3
19508,Zoom ZDM-1 Podcast Mic Pack,0.0,0.0,0.0,0.0,8.0,2021,3
19509,ART CLEANBOX II,2.0,0.0,2.0,128.0,0.0,2021,3
19510,ART CleanBoxPro,0.0,-2.0,-2.0,-80.0,0.0,2021,3
19511,Audio-Technica AT2020PK,65.0,0.0,65.0,11492.0,0.0,2021,3
19512,Audio-Technica AT2020USB+,110.0,0.0,110.0,10191.5,0.0,2021,3
19513,Audio-Technica ATH-M40X,105.0,0.0,105.0,12406.8,0.0,2021,3
19514,Barix AG Exstreamer 100,24.0,0.0,24.0,3042.0,0.0,2021,3
19515,Barix AG Instreamer,18.0,0.0,18.0,4434.3,4.0,2021,3
19516,Broadcast Devices AIP-100,0.0,0.0,0.0,0.0,1.0,2021,3
19517,Broadcast Devices DIP-100,0.0,0.0,0.0,0.0,1.0,2021,3
19518,Broadcast Tools RA-1,0.0,0.0,0.0,0.0,1.0,2021,3
19519,Calrad 10-95-6,10.0,0.0,10.0,35.0,0.0,2021,3
19520,Calrad 40-1063-HS-4,6.0,0.0,6.0,359.70000000000005,0.0,2021,3
19521,Calrad 40-289,2.0,0.0,2.0,210.0,0.0,2021,3
19522,Calrad 55-668-10,6.0,0.0,6.0,33.0,0.0,2021,3
19523,Calrad 55-853G-6,60.0,0.0,60.0,117.0,0.0,2021,3
19524,Cisco WS-C3560CX-12TC-S,0.0,1.0,1.0,332.05,0.0,2021,3
19525,ERI RLA300-21,0.0,0.0,0.0,0.0,4.0,2021,3
19526,ERI RLA300-28,0.0,0.0,0.0,0.0,4.0,2021,3
19527,Focusrite ISA One,6.0,0.0,6.0,2564.94,0.0,2021,3
19528,Focusrite Scarlett 2i2 3G,0.0,0.0,0.0,0.0,1.0,2021,3
19529,Focusrite Scarlett 2i2 3G (FBA),1.0,0.0,1.0,231.78,0.0,2021,3
19530,Focusrite Scarlett Solo 3G,0.0,0.0,0.0,0.0,1.0,2021,3
19531,Focusrite Scarlett Solo Studio 3G,0.0,0.0,0.0,0.0,1.0,2021,3
19532,Frameworks GFWMICBCBM2000,0.0,0.0,0.0,0.0,1.0,2021,3
19533,Gator RI-POPFILTER,0.0,0.0,0.0,0.0,2.0,2021,3
19534,JBL C1PRO-WH,6.0,0.0,6.0,700.92,0.0,2021,3
19535,Neumann TLM 102 BK,5.0,-1.0,4.0,2037.6,0.0,2021,3
19536,Neutrik NA2-IO-DLINE,0.0,0.0,0.0,0.0,5.0,2021,3
19537,Neutrik NC3FP-B-1,0.0,0.0,0.0,0.0,15.0,2021,3
19538,Neutrik NC3FXX,0.0,0.0,0.0,0.0,24.0,2021,3
19539,Neutrik NC3MX,0.0,0.0,0.0,0.0,25.0,2021,3
19540,Neutrik NC3MXX,0.0,0.0,0.0,0.0,12.0,2021,3
19541,Neutrik NP3C-BAG,0.0,0.0,0.0,0.0,10.0,2021,3
19542,Presonus ATOM SQ,3.0,0.0,3.0,486.0,0.0,2021,3
19543,Presonus AVB-D 16,2.0,0.0,2.0,838.0,0.0,2021,3
19544,Presonus AudioBox iOne,30.0,0.0,30.0,2310.0,0.0,2021,3
19545,Presonus Blue Tube DP V2,20.0,0.0,20.0,6400.0,0.0,2021,3
19546,Presonus Eris E3.5,12.0,0.0,12.0,900.0,0.0,2021,3
19547,Presonus Eris E4.5 BT,30.0,0.0,30.0,8940.0,0.0,2021,3
19548,Presonus Eris E7 XT,8.0,0.0,8.0,1104.0,0.0,2021,3
19549,Presonus Eris Sub 8,22.0,0.0,22.0,6556.0,0.0,2021,3
19550,Presonus Studio Channel,3.0,0.0,3.0,651.0,0.0,2021,3
19551,RFS 78EIA-LCF78-062,0.0,0.0,0.0,0.0,1.0,2021,3
19552,RFS GKFORM60-78,0.0,0.0,0.0,0.0,3.0,2021,3
19553,RFS NM-LCF78-D01K,0.0,0.0,0.0,0.0,1.0,2021,3
19554,RFS P2000-001,0.0,0.0,0.0,0.0,1.0,2021,3
19555,RODE NT1-A,0.0,0.0,0.0,0.0,17.0,2021,3
19556,RODE PSA1,1.0,0.0,1.0,125.22,0.0,2021,3
19557,RODE RODECaster Pro,0.0,0.0,0.0,0.0,3.0,2021,3
19558,Rapco SSAV-MIC-03,0.0,0.0,0.0,0.0,2.0,2021,3
19559,Rolls RA63b,0.0,-1.0,-1.0,-150.0,0.0,2021,3
19560,SanDisk 32GB micro SD Card w/ Adapter,0.0,0.0,0.0,0.0,3.0,2021,3
19561,SoleSource Wireless HG-78,0.0,0.0,0.0,0.0,2.0,2021,3
19562,Tripp Lite N201-005-WH,0.0,0.0,0.0,0.0,30.0,2021,3
19563,Tripp Lite N201-007-WH,0.0,0.0,0.0,0.0,33.0,2021,3
19564,Tripp Lite N252-024-6A,0.0,2.0,2.0,234.74,0.0,2021,3
19565,Wheatstone M4IP-USB,0.0,0.0,0.0,0.0,1.0,2021,3
19566,Wheatstone TS-4VW,0.0,0.0,0.0,0.0,2.0,2021,3
19567,Wheatstone WNPC-4SW,0.0,0.0,0.0,0.0,1.0,2021,3
19568,Yellowtec YT3260,1.0,0.0,1.0,160.5,0.0,2021,3
19569,Yellowtec YT3271,0.0,0.0,0.0,0.0,1.0,2021,3
19570,Yellowtec YT3272,0.0,0.0,0.0,0.0,3.0,2021,3
19571,Zoom P4,0.0,0.0,0.0,0.0,2.0,2021,3
19572,Zoom ZDM-1 Podcast Mic Pack,0.0,0.0,0.0,0.0,11.0,2021,3
19573,12S00602,0.0,0.0,0.0,0.0,4.0,2021,3
19574,277-3937,0.0,0.0,0.0,0.0,1.0,2021,3
19575,277-4163,0.0,0.0,0.0,0.0,1.0,2021,3
19576,77-4040R,0.0,0.0,0.0,0.0,2.0,2021,3
19577,77-4040W,0.0,0.0,0.0,0.0,2.0,2021,3
19578,AKG C214,1.0,0.0,1.0,516.1,0.0,2021,3
19579,"American Amplifier Technologies, LLC01 318-50-M158MUC",2.0,0.0,2.0,0.0,0.0,2021,3
19580,Andrew 223700-724,0.0,0.0,0.0,0.0,3.0,2021,3
19581,Andrew 26985A,0.0,0.0,0.0,0.0,1.0,2021,3
19582,Andrew 31670-6,0.0,0.0,0.0,0.0,1.0,2021,3
19583,Andrew 31766A-11,0.0,0.0,0.0,0.0,1.0,2021,3
19584,Andrew BN-918710,0.0,0.0,0.0,0.0,2.0,2021,3
19585,Andrew F4PDMV2-C,0.0,0.0,0.0,0.0,1.0,2021,3
19586,Andrew F4PNMV2-HC,0.0,0.0,0.0,0.0,1.0,2021,3
19587,Audio-Technica AT2020PK,1.0,0.0,1.0,88.4,0.0,2021,3
19588,Audio-Technica AT2020USB+,0.0,0.0,0.0,0.0,1.0,2021,3
19589,Audio-Technica AT8314-15,0.0,6.0,6.0,99.0,1.0,2021,3
19590,Audio-Technica AT8314-25,0.0,0.0,0.0,0.0,5.0,2021,3
19591,AudioScience CBL1044,0.0,0.0,0.0,0.0,1.0,2021,3
19592,Auralex DESKMAXCHA,0.0,0.0,0.0,0.0,1.0,2021,3
19593,BW Broadcast TX300 V3 Demo,1.0,0.0,1.0,5003.98,0.0,2021,3
19594,Broadcast Devices SWP-206-D,0.0,0.0,0.0,0.0,1.0,2021,3
19595,Broadcast Devices TMP-100,0.0,0.0,0.0,0.0,1.0,2021,3
19596,CAD Audio U37SE-C,0.0,0.0,0.0,0.0,3.0,2021,3
19597,CISCO CATALYST 3560CX-12PC-S,1.0,0.0,1.0,1501.52,0.0,2021,3
19598,Canare L-4.5CHD 300M,0.0,0.0,0.0,0.0,1.0,2021,3
19599,Comrex BRIC-Link II Dual Rackmount Kit,0.0,0.0,0.0,0.0,2.0,2021,3
19600,Comrex Switchboard TS License,0.0,0.0,0.0,0.0,2.0,2021,3
19601,CyberPower AVRG750U,0.0,0.0,0.0,0.0,1.0,2021,3
19602,Delta Electronics 6730G-7/8,0.0,0.0,0.0,0.0,8.0,2021,3
19603,Focal FOPRO-LISPRO,1.0,0.0,1.0,410.0,0.0,2021,3
19604,Focal FOPRO-LISPRO (b-stock),0.0,1.0,1.0,205.0,0.0,2021,3
19605,Focusrite Scarlett 2i2 3G (B-Stock),0.0,1.0,1.0,113.99,0.0,2021,3
19606,Focusrite Scarlett 2i2 3G (FBA),3.0,0.0,3.0,2086.02,0.0,2021,3
19607,Focusrite Scarlett Solo 3G,0.0,0.0,0.0,0.0,1.0,2021,3
19608,Focusrite Scarlett Solo 3G (B-Stock),1.0,0.0,1.0,156.76,0.0,2021,3
19609,Focusrite Scarlett Solo Studio 3G,0.0,0.0,0.0,0.0,1.0,2021,3
19610,Frameworks GFWMICBCBM2000,0.0,0.0,0.0,0.0,1.0,2021,3
19611,Gator RI-POPFILTER,0.0,0.0,0.0,0.0,2.0,2021,3
19612,Heil Sound PR40 (FBA),1.0,0.0,1.0,400.0,0.0,2021,3
19613,Henry Engineering MIKE ALERT,0.0,0.0,0.0,0.0,2.0,2021,3
19614,Henry Engineering RK SH,0.0,0.0,0.0,0.0,1.0,2021,3
19615,Hosa Technology CPR-202,0.0,0.0,0.0,0.0,1.0,2021,3
19616,Hosa Technology GHP-105,0.0,0.0,0.0,0.0,1.0,2021,3
19617,Hosa Technology MHE-125,0.0,0.0,0.0,0.0,1.0,2021,3
19618,KRK RP8G4-NA,20.0,0.0,20.0,3280.0,0.0,2021,3
19619,Loaner Item,1.0,0.0,1.0,0.0,0.0,2021,3
19620,Logitech Z623,0.0,0.0,0.0,0.0,1.0,2021,3
19621,Middle Atlantic MA-UTR1,0.0,0.0,0.0,0.0,1.0,2021,3
19622,Moseley SL9000BPC,0.0,0.0,0.0,0.0,2.0,2021,3
19623,Neumann EA 4 BK,0.0,0.0,0.0,0.0,1.0,2021,3
19624,On-Stage Stands QK-2B,0.0,0.0,0.0,0.0,6.0,2021,3
19625,On-Stage Stands TM01,0.0,0.0,0.0,0.0,2.0,2021,3
19626,Presonus Eris E7 XT,4.0,0.0,4.0,552.0,0.0,2021,3
19627,Presonus Temblor T10,12.0,0.0,12.0,3096.0,0.0,2021,3
19628,Primus Labor,0.0,0.0,0.0,0.0,2.0,2021,3
19629,RODE Lavalier GO White,1.0,0.0,1.0,90.0,0.0,2021,3
19630,RODE M5-MP,0.0,0.0,0.0,0.0,1.0,2021,3
19631,RODE NT1-A,0.0,0.0,0.0,0.0,9.0,2021,3
19632,RODE PSA1,2.0,0.0,2.0,500.88,1.0,2021,3
19633,RODE PSM1,0.0,0.0,0.0,0.0,1.0,2021,3
19634,RODE RODECaster Pro,0.0,0.0,0.0,0.0,2.0,2021,3
19635,RODE RODECaster Pro (B-Stock),0.0,1.0,1.0,382.5,0.0,2021,3
19636,RODE Wireless GO,1.0,0.0,1.0,278.0,0.0,2021,3
19637,RODE Wireless GO (B-Stock),0.0,1.0,1.0,125.1,0.0,2021,3
19638,Rapco SSAV-MIC-20,0.0,0.0,0.0,0.0,2.0,2021,3
19639,Rode PSA1,0.0,1.0,1.0,62.61,0.0,2021,3
19640,Rode RodeCaster Pro (FBA),0.0,-1.0,-1.0,-425.0,0.0,2021,3
19641,SCMS-iHM-YT3601-WIRED,0.0,0.0,0.0,0.0,1.0,2021,3
19642,STACO ENERGY PRODUCTS SCV-SNMP,0.0,0.0,0.0,0.0,2.0,2021,3
19643,SanDisk 32GB micro SD Card w/ Adapter,0.0,0.0,0.0,0.0,2.0,2021,3
19644,Sennheiser MK 4,0.0,0.0,0.0,0.0,1.0,2021,3
19645,Shure 49A130,0.0,0.0,0.0,0.0,5.0,2021,3
19646,StudioHub SH-PATCH10PK,0.0,-1.0,-1.0,-48.0,2.0,2021,3
19647,StudioHub SH-PATCH20PK,0.0,0.0,0.0,0.0,1.0,2021,3
19648,Tascam TH-02-B,0.0,0.0,0.0,0.0,1.0,2021,3
19649,Tieline Technology Report-IT Add 10 Users,0.0,0.0,0.0,0.0,3.0,2021,3
19650,Tieline Technology Report-IT TieServer WebGUI,0.0,0.0,0.0,0.0,1.0,2021,3
19651,Wheatstone UPG-VP5-7,0.0,0.0,0.0,0.0,1.0,2021,3
19652,Wireless Supply 12,0.0,0.0,0.0,0.0,100.0,2021,3
19653,Wireless Supply 2WPS/N,0.0,0.0,0.0,0.0,3.0,2021,3
19654,Wireless Supply 8DC/N,0.0,0.0,0.0,0.0,1.0,2021,3
19655,Wireless Supply IOSE/43,0.0,0.0,0.0,0.0,5.0,2021,3
19656,Yellowtec YT3209,0.0,0.0,0.0,0.0,2.0,2021,3
19657,Yellowtec YT3210,0.0,0.0,0.0,0.0,1.0,2021,3
19658,Yellowtec YT3213,0.0,0.0,0.0,0.0,1.0,2021,3
19659,Yellowtec YT3214,0.0,0.0,0.0,0.0,6.0,2021,3
19660,Yellowtec YT3230,0.0,0.0,0.0,0.0,2.0,2021,3
19661,Yellowtec YT3235,0.0,0.0,0.0,0.0,2.0,2021,3
19662,Yellowtec YT3236,0.0,0.0,0.0,0.0,1.0,2021,3
19663,Yellowtec YT3243,0.0,0.0,0.0,0.0,4.0,2021,3
19664,Yellowtec YT3245,0.0,0.0,0.0,0.0,6.0,2021,3
19665,Yellowtec YT3246,0.0,0.0,0.0,0.0,1.0,2021,3
19666,Yellowtec YT3249,0.0,0.0,0.0,0.0,1.0,2021,3
19667,Yellowtec YT3305,0.0,0.0,0.0,0.0,1.0,2021,3
19668,Yellowtec YT3701,0.0,0.0,0.0,0.0,4.0,2021,3
19669,Zoom P4,0.0,0.0,0.0,0.0,2.0,2021,3
19670,Zoom ZDM-1 Podcast Mic Pack,0.0,0.0,0.0,0.0,10.0,2021,3
19671,AKG K245 HEADPHONES,20.0,0.0,20.0,1116.0,0.0,2021,3
19672,Allen & Heath AH-ZEDi8,2.0,0.0,2.0,243.98,0.0,2021,3
19673,Audio-Technica AT2020USB+,0.0,-100.0,-100.0,-9265.0,0.0,2021,3
19674,Audio-Technica AT2020USB+ (FBA),0.0,99.0,99.0,9172.35,0.0,2021,3
19675,Audio-Technica AT2020USB+PK,2.0,0.0,2.0,236.3,0.0,2021,3
19676,Audio-Technica AT690-25,0.0,0.0,0.0,0.0,4.0,2021,3
19677,Audio-Technica AT8314-20,0.0,0.0,0.0,0.0,12.0,2021,3
19678,Bird 3140A4,0.0,0.0,0.0,0.0,1.0,2021,3
19679,Bird 510-70-2,0.0,0.0,0.0,0.0,1.0,2021,3
19680,Bird RP2430-055,0.0,0.0,0.0,0.0,1.0,2021,3
19681,Broadcast Tools PS-1515,0.0,0.0,0.0,0.0,2.0,2021,3
19682,Broadcast Tools RA-1,0.0,0.0,0.0,0.0,1.0,2021,3
19683,Burk Technology PC GATESAIR FLEXIVA,1.0,0.0,1.0,0.0,1.0,2021,3
19684,Dbx 286s,0.0,7.0,7.0,2164.1200000000003,0.0,2021,3
19685,Dbx 286s (FBA),0.0,24.0,24.0,3709.92,0.0,2021,3
19686,Delta Electronics FFB0412SHN,0.0,2.0,2.0,33.0,0.0,2021,3
19687,Focusrite Clarett 4Pre USB,0.0,-8.0,-8.0,-7979.84,0.0,2021,3
19688,Focusrite Clarett 4Pre USB (FBA),0.0,1.0,1.0,498.74,0.0,2021,3
19689,Focusrite Scarlett 2i2 3G,0.0,-250.0,-250.0,-30280.0,0.0,2021,3
19690,Focusrite Scarlett 2i2 3G (FBA),0.0,220.0,220.0,26646.4,0.0,2021,3
19691,Focusrite Scarlett Solo 3G,0.0,0.0,0.0,0.0,1.0,2021,3
19692,Focusrite Scarlett Solo Studio 3G,0.0,0.0,0.0,0.0,2.0,2021,3
19693,Frameworks GFWMICBCBM1000,10.0,0.0,10.0,315.7,0.0,2021,3
19694,Frameworks GFWMICBCBM2000,0.0,0.0,0.0,0.0,2.0,2021,3
19695,GatesAir FMXI4GGPSANTKIT,0.0,0.0,0.0,0.0,1.0,2021,3
19696,GatesAir FMXi-4g,0.0,0.0,0.0,0.0,1.0,2021,3
19697,Gator RI-POPFILTER,1.0,0.0,1.0,10.0,3.0,2021,3
19698,Heil Sound PR40 (FBA),0.0,-2.0,-2.0,-440.0,0.0,2021,3
19699,Inovonics 650,1.0,0.0,1.0,2868.0,0.0,2021,3
19700,Kathrein MKPS-1 MOUNTING KIT,0.0,0.0,0.0,0.0,5.0,2021,3
19701,Klark Teknik DI 10P,1.0,0.0,1.0,55.98,0.0,2021,3
19702,Klark Teknik DI 10P (b-stock),0.0,1.0,1.0,27.99,0.0,2021,3
19703,Labor,0.0,0.0,0.0,0.0,1.5,2021,3
19704,Lewitt LCT-40-SHXX,1.0,0.0,1.0,132.08,0.0,2021,3
19705,Neumann KH 120 A G US (FBA),0.0,-1.0,-1.0,-509.4,0.0,2021,3
19706,Neumann TLM 103-Set,4.0,0.0,4.0,3711.6,0.0,2021,3
19707,Novation Bass Station II,0.0,-5.0,-5.0,-1567.45,0.0,2021,3
19708,Novation Bass Station II (FBA),0.0,5.0,5.0,1567.45,0.0,2021,3
19709,Novation Bass Station II Bag,3.0,0.0,3.0,192.36,0.0,2021,3
19710,On-Stage Stands SSP7900,0.0,0.0,0.0,0.0,1.0,2021,3
19711,Primus Labor,1.0,0.0,1.0,24.0,0.0,2021,3
19712,RFS 78EIA-HCA78-009KT,1.0,0.0,1.0,87.98,0.0,2021,3
19713,RFS RMA-BI,20.0,0.0,20.0,162.60000000000002,0.0,2021,3
19714,RODE M5-MP,0.0,0.0,0.0,0.0,2.0,2021,3
19715,RODE MagClip GO,80.0,0.0,80.0,960.0,0.0,2021,3
19716,RODE NT-USB (B-Stock),0.0,1.0,1.0,112.5,0.0,2021,3
19717,RODE PSA1,1.0,0.0,1.0,125.22,0.0,2021,3
19718,RODE RODECaster Pro,0.0,0.0,0.0,0.0,1.0,2021,3
19719,Rapco SSAV-MIC-03,0.0,0.0,0.0,0.0,1.0,2021,3
19720,Rapco SSAV-MIC-20,0.0,0.0,0.0,0.0,4.0,2021,3
19721,Rode NT-USB,0.0,-1.0,-1.0,-125.0,0.0,2021,3
19722,Roland Systems Group V-1HD+,3.0,0.0,3.0,2701.14,0.0,2021,3
19723,Roland Systems Group V-1SDI,1.0,0.0,1.0,1139.25,0.0,2021,3
19724,Roland Systems Group V-8HD,2.0,0.0,2.0,3013.5,0.0,2021,3
19725,Roland Systems Group VC-1-DL,1.0,0.0,1.0,613.73,0.0,2021,3
19726,Roland Systems Group VC-1-HS,3.0,0.0,3.0,1323.0,0.0,2021,3
19727,Roland Systems Group VC-1-SC,1.0,0.0,1.0,753.38,0.0,2021,3
19728,Roland Systems Group VC-1-SH,3.0,0.0,3.0,1245.84,0.0,2021,3
19729,Roland Systems Group VR-1HD,2.0,0.0,2.0,1837.5,0.0,2021,3
19730,SanDisk 32GB micro SD Card w/ Adapter,0.0,0.0,0.0,0.0,1.0,2021,3
19731,Shure BLX24/PG58-J11,0.0,0.0,0.0,0.0,1.0,2021,3
19732,Shure SM58-LC,0.0,0.0,0.0,0.0,6.0,2021,3
19733,Sony MDR-7506,0.0,0.0,0.0,0.0,1.0,2021,3
19734,StudioHub ADAPTM-XLRFS,0.0,0.0,0.0,0.0,3.0,2021,3
19735,Tascam 202MKVII,5.0,0.0,5.0,1525.0,0.0,2021,3
19736,Transtector B93-00-2740,1.0,0.0,1.0,0.0,1.0,2021,3
19737,Zoom H6 All Black,0.0,-20.0,-20.0,-4916.8,0.0,2021,3
19738,Zoom H6 All Black (FBA),0.0,8.0,8.0,1966.72,0.0,2021,3
19739,Zoom P4,0.0,7.0,7.0,986.9300000000001,0.0,2021,3
19740,Zoom ZDM-1 Podcast Mic Pack,0.0,0.0,0.0,0.0,1.0,2021,3
19741,Allen & Heath AH-AB-168,2.0,0.0,2.0,1515.48,0.0,2021,3
19742,Allen & Heath AH-QU-16C,2.0,0.0,2.0,2457.18,0.0,2021,3
19743,Allen & Heath AH-QU-24C,2.0,0.0,2.0,3227.96,0.0,2021,3
19744,Allen & Heath AH-ZEDi10,12.0,0.0,12.0,9486.6,0.0,2021,3
19745,Allen & Heath AH-ZEDi10FX,6.0,0.0,6.0,3624.84,0.0,2021,3
